category,item,lexer,parser,ast,semantic,hir,mir,ast_interpreter,mir_interpreter,x64_ast,x64_mir,runtime,tests,docs
builtin_functions,FOR_EACH_STMT,missing,implemented,partial,diagnostic_only,missing,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,FOR_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,FSUB,missing,missing,missing,implemented,missing,partial,missing,missing,missing,diagnostic_only,missing,missing,diagnostic_only
builtin_functions,FUNCTION,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,FUNCTION_STMT,missing,implemented,partial,implemented,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,partial,missing
builtin_functions,GE,missing,diagnostic_only,missing,implemented,missing,partial,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only
builtin_functions,GENERATECALL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATEEXPRESSION,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATEFOR,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATEIF,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATELOCALDIM,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATEPRINT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATEROUTINE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATESTATEMENT,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GENERATEX64CODE,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,GETKEY,partial,implemented,missing,partial,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only
builtin_functions,GETPROCADDRESS,missing,missing,missing,partial,missing,partial,missing,diagnostic_only,missing,missing,partial,implemented,missing
builtin_functions,GET_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,GOSUB_STMT,missing,implemented,partial,missing,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,GOTO_STMT,missing,implemented,partial,missing,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,GT,missing,diagnostic_only,missing,implemented,missing,partial,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,partial,diagnostic_only
builtin_functions,GX64ROUTINERETURNTYPES,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,I16,partial,implemented,missing,implemented,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,I32,partial,implemented,missing,implemented,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing,partial,implemented,missing
builtin_functions,I64,partial,implemented,missing,implemented,missing,missing,missing,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,I8,partial,implemented,missing,implemented,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,IDENT,partial,implemented,partial,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,IF,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,IF_STMT,missing,implemented,partial,implemented,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,IMPORT,partial,implemented,missing,partial,missing,missing,missing,missing,missing,diagnostic_only,partial,implemented,diagnostic_only
builtin_functions,INCDEC_EXPR,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,INCDEC_STMT,missing,implemented,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,INCLUDE_STMT,missing,implemented,partial,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,INDEX,missing,implemented,implemented,implemented,missing,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,implemented,implemented,missing
builtin_functions,INDEX_EXPR,missing,partial,partial,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INKEY,partial,implemented,missing,partial,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only
builtin_functions,INLINECOLLECTX64BLOCKS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINECONTAINSWORD,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINEISKW,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINEISOP,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINEPARSEBODY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINEPARSEHEADER,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINEREADHEADERARG,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INLINEVALIDATEBLOCK,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,INPUT,implemented,implemented,missing,implemented,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,INPUT_FILE_STMT,missing,implemented,missing,partial,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,INPUT_STMT,missing,implemented,partial,partial,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,partial,missing
builtin_functions,INSTANCEOF,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,INT,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,partial,implemented,diagnostic_only
builtin_functions,INTEGER,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,partial
builtin_functions,JMP,missing,missing,missing,implemented,missing,partial,missing,missing,diagnostic_only,diagnostic_only,missing,implemented,diagnostic_only
builtin_functions,JZ,missing,missing,missing,implemented,missing,partial,missing,missing,diagnostic_only,diagnostic_only,missing,partial,diagnostic_only
builtin_functions,KEYWORD_REF,missing,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,LABEL,missing,partial,missing,partial,missing,partial,missing,missing,diagnostic_only,diagnostic_only,diagnostic_only,implemented,diagnostic_only
builtin_functions,LABEL_STMT,missing,implemented,partial,missing,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,missing,missing
builtin_functions,LCASE,partial,implemented,missing,partial,missing,missing,missing,missing,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,LE,missing,diagnostic_only,missing,implemented,missing,partial,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only
builtin_functions,LEN,implemented,implemented,implemented,implemented,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,LISTADD,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,LISTCLEAR,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,LISTGET,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,LISTLEN,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,LISTREMOVE,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,LISTSET,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,LNOT,missing,partial,missing,partial,missing,diagnostic_only,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,LOADLIBRARYA,missing,missing,missing,partial,missing,partial,missing,missing,missing,missing,partial,implemented,missing
builtin_functions,LOAD_ADDR,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,LOAD_CONST,missing,missing,missing,implemented,missing,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only
builtin_functions,LOAD_FIELD,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,LOAD_INDEXED,missing,missing,missing,implemented,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only
builtin_functions,LOAD_VAR,missing,missing,missing,implemented,missing,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only
builtin_functions,LOCATE,partial,implemented,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,LOCATE_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,LOF,partial,implemented,missing,missing,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,partial,missing
builtin_functions,LOG,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,partial,implemented,diagnostic_only
builtin_functions,LPTR,partial,implemented,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,LT,missing,diagnostic_only,missing,implemented,missing,partial,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only
builtin_functions,LTRIM,implemented,implemented,implemented,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,MEMCOPYB_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,MEMCOPYD_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,MEMCOPYW_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,MEMFILLB_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,MEMFILLD_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,MEMFILLW_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,METHOD_DECL,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MID,implemented,implemented,implemented,implemented,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,MIN,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,implemented,partial,missing
builtin_functions,MIREXECUTE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,MIRGENERATEFROMAST,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,MIRX64ALIGN16,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64ARRAYLABEL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,MIRX64COLLECTLOCALS,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64CONDITIONCODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64EMITBUILTINONEARGRESULT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,MIRX64EMITCALLINSTRUCTION,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64EMITFUNCTION,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64EMITINPUTCALL,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64EMITINSTRUCTION,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64EMITPRINTVALUE,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64EMITTERAVAILABLE,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64FIELDKEY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,MIRX64ISFLOATLITERAL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,MIRX64KEYWORDCOUNTERPARTSTATUS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,MIRX64SELECTENTRYFUNCTIONINDEX,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64TRACKDIMSTORAGE,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64TRACKLOCALIFNEEDED,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MIRX64UPPER,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,MOD,partial,implemented,missing,implemented,missing,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,partial,implemented,diagnostic_only
builtin_functions,MOVE,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,MS,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,implemented,implemented,missing
builtin_functions,MUL,missing,diagnostic_only,missing,implemented,missing,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,partial,diagnostic_only
builtin_functions,MUTABLE,partial,implemented,missing,missing,missing,missing,missing,missing,missing,missing,missing,implemented,missing
builtin_functions,NAMESPACE_STMT,missing,implemented,partial,partial,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,partial,missing
builtin_functions,NE,missing,diagnostic_only,missing,implemented,missing,partial,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,partial,diagnostic_only
builtin_functions,NEG,missing,missing,missing,implemented,missing,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,implemented,diagnostic_only
builtin_functions,NEW,partial,implemented,missing,implemented,missing,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,implemented,diagnostic_only
builtin_functions,NEW_EXPR,missing,implemented,partial,partial,missing,diagnostic_only,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,NEXT_STMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,NOP,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,partial,missing
builtin_functions,NOT,implemented,implemented,partial,implemented,missing,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,NS,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,implemented,missing,missing
builtin_functions,NUMBER,partial,implemented,partial,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,OFF,implemented,implemented,missing,implemented,missing,missing,missing,missing,diagnostic_only,diagnostic_only,implemented,implemented,missing
builtin_functions,OFFSETOF,partial,implemented,missing,implemented,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,ON,implemented,implemented,partial,implemented,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,implemented,implemented,diagnostic_only
builtin_functions,OPEN_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,OR,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,OUTPUT,missing,implemented,implemented,implemented,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,partial
builtin_functions,PARALEL,partial,implemented,missing,implemented,missing,missing,missing,diagnostic_only,missing,missing,partial,implemented,missing
builtin_functions,PARALEL_STMT,missing,implemented,partial,implemented,partial,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,PARAM_DECL,missing,implemented,partial,implemented,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,partial,missing
builtin_functions,PAREN_EXPR,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,PEEKB,partial,implemented,missing,implemented,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,PEEKD,partial,implemented,missing,implemented,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,PEEKW,partial,implemented,missing,implemented,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,PIPE,partial,implemented,missing,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,partial,implemented,missing
builtin_functions,PIPE_STMT,missing,implemented,partial,implemented,partial,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,POKEB_STMT,missing,partial,missing,partial,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,POKED_STMT,missing,partial,missing,partial,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,POKES_STMT,missing,implemented,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,POKEW,partial,implemented,missing,implemented,missing,missing,missing,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,POKEW_STMT,missing,partial,missing,partial,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,PRINT,partial,implemented,implemented,implemented,partial,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,implemented,implemented,partial
builtin_functions,PRINTLN,missing,missing,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,partial,missing,diagnostic_only
builtin_functions,PRINT_SEP_COMMA,missing,missing,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,PRINT_SEP_SEMICOLON,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,PRINT_SEP_SPACE,missing,missing,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,PRINT_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,partial,missing
builtin_functions,PRIVATE,implemented,implemented,implemented,implemented,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,missing
builtin_functions,PROGRAM,missing,implemented,implemented,partial,partial,missing,missing,missing,diagnostic_only,missing,partial,implemented,partial
builtin_functions,PTR,partial,implemented,partial,implemented,missing,partial,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,PUBLIC,partial,implemented,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,PUT_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,RANDOM,missing,missing,missing,partial,missing,missing,missing,missing,missing,missing,partial,implemented,missing
builtin_functions,RANDOMIZE,partial,implemented,missing,partial,missing,diagnostic_only,missing,missing,missing,diagnostic_only,diagnostic_only,implemented,diagnostic_only
builtin_functions,RANDOMIZE_STMT,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,REDIM,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,REDIM_STMT,missing,implemented,partial,partial,partial,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,RET,missing,missing,missing,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,diagnostic_only,missing,partial,diagnostic_only
builtin_functions,RETURN,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,partial
builtin_functions,RETURN_STMT,missing,implemented,partial,partial,missing,diagnostic_only,diagnostic_only,missing,missing,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,RND,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,implemented,diagnostic_only
builtin_functions,ROL,partial,implemented,missing,implemented,missing,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,implemented,partial
builtin_functions,ROR,partial,implemented,missing,implemented,missing,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,partial,diagnostic_only
builtin_functions,RTRIM,partial,implemented,missing,partial,missing,missing,missing,missing,diagnostic_only,missing,partial,partial,missing
builtin_functions,SADD,partial,implemented,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,SAVEDEPILOGLABEL,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,missing
builtin_functions,SEEK_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,diagnostic_only,missing
builtin_functions,SELECT_STMT,missing,implemented,partial,partial,missing,diagnostic_only,missing,missing,diagnostic_only,missing,partial,partial,missing
builtin_functions,SETADD,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,SETCLEAR,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,SETHAS,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,SETLEN,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,implemented,missing
builtin_functions,SETNEWOFFSET_STMT,missing,implemented,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,SETREMOVE,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,SETSTRINGSIZE_STMT,missing,implemented,missing,diagnostic_only,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,SGN,partial,implemented,missing,partial,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,implemented,diagnostic_only
builtin_functions,SHL,partial,implemented,partial,implemented,missing,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,SHORT,missing,missing,missing,partial,missing,missing,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,partial,missing
builtin_functions,SHR,partial,implemented,missing,implemented,missing,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,partial,partial,diagnostic_only
builtin_functions,SIN,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,SINGLE,missing,partial,missing,implemented,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,partial,partial,missing
builtin_functions,SIZEOF,partial,implemented,missing,partial,missing,missing,diagnostic_only,diagnostic_only,missing,missing,implemented,implemented,missing
builtin_functions,SLOT_CONTROL_STMT,missing,partial,missing,implemented,missing,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,SLOT_STMT,missing,implemented,partial,implemented,missing,missing,missing,missing,diagnostic_only,missing,partial,missing,missing
builtin_functions,SPACE,partial,implemented,missing,partial,missing,missing,missing,missing,diagnostic_only,missing,partial,implemented,missing
builtin_functions,SQR,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,SQRT,partial,implemented,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing
builtin_functions,STDCALL,partial,implemented,missing,partial,missing,partial,missing,diagnostic_only,missing,missing,partial,implemented,missing
builtin_functions,STORE_FIELD,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing
builtin_functions,STORE_INDEXED,missing,missing,missing,implemented,missing,partial,missing,diagnostic_only,missing,diagnostic_only,missing,missing,diagnostic_only
builtin_functions,STORE_VAR,missing,missing,missing,implemented,missing,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only
builtin_functions,STR,implemented,implemented,implemented,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,missing
builtin_functions,STRING,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,missing
builtin_functions,STRPTR,partial,implemented,missing,diagnostic_only,missing,missing,diagnostic_only,diagnostic_only,missing,missing,partial,implemented,missing
builtin_functions,SUB,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
builtin_functions,SUB_STMT,missing,implemented,partial,implemented,partial,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,partial,missing
builtin_functions,TAN,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,TERNARY_EXPR,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,missing,missing,diagnostic_only,missing,missing
