id,surface_name,layer,status
UXB-SURFACE-242,INTERFACE,library_binding_status,MISSING
UXB-SURFACE-243,METHOD,type_binding_status,MISSING
UXB-SURFACE-243,METHOD,layout_status,MISSING
UXB-SURFACE-243,METHOD,hir_status,MISSING
UXB-SURFACE-243,METHOD,mir_verify_status,MISSING
UXB-SURFACE-243,METHOD,mir_json_status,MISSING
UXB-SURFACE-243,METHOD,mir_interpreter_status,MISSING
UXB-SURFACE-243,METHOD,x86_status,MISSING
UXB-SURFACE-244,NEW,type_binding_status,MISSING
UXB-SURFACE-244,NEW,layout_status,MISSING
UXB-SURFACE-244,NEW,hir_status,MISSING
UXB-SURFACE-244,NEW,mir_verify_status,MISSING
UXB-SURFACE-244,NEW,mir_json_status,MISSING
UXB-SURFACE-244,NEW,x86_status,MISSING
UXB-SURFACE-245,OPERATOR,type_binding_status,MISSING
UXB-SURFACE-245,OPERATOR,layout_status,MISSING
UXB-SURFACE-245,OPERATOR,mir_verify_status,MISSING
UXB-SURFACE-245,OPERATOR,mir_json_status,MISSING
UXB-SURFACE-245,OPERATOR,mir_interpreter_status,MISSING
UXB-SURFACE-245,OPERATOR,x86_status,MISSING
UXB-SURFACE-245,OPERATOR,library_binding_status,MISSING
UXB-SURFACE-246,PROPERTY,ast_contract_status,MISSING
UXB-SURFACE-246,PROPERTY,type_binding_status,MISSING
UXB-SURFACE-246,PROPERTY,hir_status,MISSING
UXB-SURFACE-246,PROPERTY,mir_verify_status,MISSING
UXB-SURFACE-246,PROPERTY,mir_json_status,MISSING
UXB-SURFACE-246,PROPERTY,mir_interpreter_status,MISSING
UXB-SURFACE-246,PROPERTY,x86_status,MISSING
UXB-SURFACE-246,PROPERTY,library_binding_status,MISSING
UXB-SURFACE-249,BALL,ast_contract_status,MISSING
UXB-SURFACE-249,BALL,semantic_status,MISSING
UXB-SURFACE-249,BALL,hir_status,MISSING
UXB-SURFACE-249,BALL,mir_status,MISSING
UXB-SURFACE-249,BALL,mir_verify_status,MISSING
UXB-SURFACE-249,BALL,mir_json_status,MISSING
UXB-SURFACE-249,BALL,mir_interpreter_status,MISSING
UXB-SURFACE-249,BALL,x64_mir_status,MISSING
UXB-SURFACE-249,BALL,x86_status,MISSING
UXB-SURFACE-249,BALL,vscode_evidence_status,MISSING
UXB-SURFACE-250,BIGD,ast_contract_status,MISSING
UXB-SURFACE-250,BIGD,semantic_status,MISSING
UXB-SURFACE-250,BIGD,hir_status,MISSING
UXB-SURFACE-250,BIGD,mir_status,MISSING
UXB-SURFACE-250,BIGD,mir_verify_status,MISSING
UXB-SURFACE-250,BIGD,mir_json_status,MISSING
UXB-SURFACE-250,BIGD,mir_interpreter_status,MISSING
UXB-SURFACE-250,BIGD,x64_ast_status,MISSING
UXB-SURFACE-250,BIGD,x64_mir_status,MISSING
UXB-SURFACE-250,BIGD,x86_status,MISSING
UXB-SURFACE-250,BIGD,vscode_evidence_status,MISSING
UXB-SURFACE-251,BIGF,ast_contract_status,MISSING
UXB-SURFACE-251,BIGF,semantic_status,MISSING
UXB-SURFACE-251,BIGF,hir_status,MISSING
UXB-SURFACE-251,BIGF,mir_status,MISSING
UXB-SURFACE-251,BIGF,mir_verify_status,MISSING
UXB-SURFACE-251,BIGF,mir_json_status,MISSING
UXB-SURFACE-251,BIGF,mir_interpreter_status,MISSING
UXB-SURFACE-251,BIGF,x64_ast_status,MISSING
UXB-SURFACE-251,BIGF,x64_mir_status,MISSING
UXB-SURFACE-251,BIGF,x86_status,MISSING
UXB-SURFACE-251,BIGF,vscode_evidence_status,MISSING
UXB-SURFACE-252,BOOLEAN,ast_contract_status,MISSING
UXB-SURFACE-252,BOOLEAN,semantic_status,MISSING
UXB-SURFACE-252,BOOLEAN,hir_status,MISSING
UXB-SURFACE-252,BOOLEAN,mir_status,MISSING
UXB-SURFACE-252,BOOLEAN,mir_verify_status,MISSING
UXB-SURFACE-252,BOOLEAN,mir_json_status,MISSING
UXB-SURFACE-252,BOOLEAN,ast_interpreter_status,MISSING
UXB-SURFACE-252,BOOLEAN,x64_mir_status,MISSING
UXB-SURFACE-252,BOOLEAN,x86_status,MISSING
UXB-SURFACE-252,BOOLEAN,library_binding_status,MISSING
UXB-SURFACE-253,BYTE,ast_contract_status,MISSING
UXB-SURFACE-253,BYTE,semantic_status,MISSING
UXB-SURFACE-253,BYTE,hir_status,MISSING
UXB-SURFACE-253,BYTE,mir_verify_status,MISSING
UXB-SURFACE-253,BYTE,mir_json_status,MISSING
UXB-SURFACE-253,BYTE,vscode_evidence_status,MISSING
UXB-SURFACE-254,F128,ast_contract_status,MISSING
UXB-SURFACE-254,F128,semantic_status,MISSING
UXB-SURFACE-254,F128,hir_status,MISSING
UXB-SURFACE-254,F128,mir_status,MISSING
UXB-SURFACE-254,F128,mir_verify_status,MISSING
UXB-SURFACE-254,F128,mir_json_status,MISSING
UXB-SURFACE-254,F128,mir_interpreter_status,MISSING
UXB-SURFACE-254,F128,x64_mir_status,MISSING
UXB-SURFACE-254,F128,x86_status,MISSING
UXB-SURFACE-254,F128,vscode_evidence_status,MISSING
UXB-SURFACE-255,F32,ast_contract_status,MISSING
UXB-SURFACE-255,F32,semantic_status,MISSING
UXB-SURFACE-255,F32,hir_status,MISSING
UXB-SURFACE-255,F32,mir_verify_status,MISSING
UXB-SURFACE-255,F32,mir_json_status,MISSING
UXB-SURFACE-255,F32,mir_interpreter_status,MISSING
UXB-SURFACE-255,F32,x64_mir_status,MISSING
UXB-SURFACE-255,F32,x86_status,MISSING
UXB-SURFACE-255,F32,library_binding_status,MISSING
UXB-SURFACE-256,F64,ast_contract_status,MISSING
UXB-SURFACE-256,F64,hir_status,MISSING
UXB-SURFACE-256,F64,mir_verify_status,MISSING
UXB-SURFACE-256,F64,mir_json_status,MISSING
UXB-SURFACE-256,F64,x64_mir_status,MISSING
UXB-SURFACE-256,F64,x86_status,MISSING
UXB-SURFACE-256,F64,library_binding_status,MISSING
UXB-SURFACE-257,F80,ast_contract_status,MISSING
UXB-SURFACE-257,F80,semantic_status,MISSING
UXB-SURFACE-257,F80,hir_status,MISSING
UXB-SURFACE-257,F80,mir_verify_status,MISSING
UXB-SURFACE-257,F80,mir_json_status,MISSING
UXB-SURFACE-257,F80,mir_interpreter_status,MISSING
UXB-SURFACE-257,F80,x64_mir_status,MISSING
UXB-SURFACE-257,F80,x86_status,MISSING
UXB-SURFACE-257,F80,vscode_evidence_status,MISSING
UXB-SURFACE-258,I16,ast_contract_status,MISSING
UXB-SURFACE-258,I16,semantic_status,MISSING
UXB-SURFACE-258,I16,hir_status,MISSING
UXB-SURFACE-258,I16,mir_status,MISSING
UXB-SURFACE-258,I16,mir_verify_status,MISSING
UXB-SURFACE-258,I16,mir_json_status,MISSING
UXB-SURFACE-258,I16,mir_interpreter_status,MISSING
UXB-SURFACE-258,I16,x64_mir_status,MISSING
UXB-SURFACE-258,I16,x86_status,MISSING
UXB-SURFACE-258,I16,wasm_wat_status,MISSING
UXB-SURFACE-258,I16,library_binding_status,MISSING
UXB-SURFACE-259,I32,ast_contract_status,MISSING
UXB-SURFACE-259,I32,semantic_status,MISSING
UXB-SURFACE-259,I32,hir_status,MISSING
UXB-SURFACE-259,I32,mir_verify_status,MISSING
UXB-SURFACE-259,I32,mir_json_status,MISSING
UXB-SURFACE-259,I32,x64_mir_status,MISSING
UXB-SURFACE-259,I32,x86_status,MISSING
UXB-SURFACE-259,I32,library_binding_status,MISSING
UXB-SURFACE-260,I64,ast_contract_status,MISSING
UXB-SURFACE-260,I64,semantic_status,MISSING
UXB-SURFACE-260,I64,hir_status,MISSING
UXB-SURFACE-260,I64,mir_status,MISSING
UXB-SURFACE-260,I64,mir_verify_status,MISSING
UXB-SURFACE-260,I64,mir_json_status,MISSING
UXB-SURFACE-260,I64,mir_interpreter_status,MISSING
UXB-SURFACE-260,I64,x86_status,MISSING
UXB-SURFACE-260,I64,wasm_wat_status,MISSING
UXB-SURFACE-260,I64,library_binding_status,MISSING
UXB-SURFACE-261,I8,ast_contract_status,MISSING
UXB-SURFACE-261,I8,semantic_status,MISSING
UXB-SURFACE-261,I8,hir_status,MISSING
UXB-SURFACE-261,I8,mir_status,MISSING
UXB-SURFACE-261,I8,mir_verify_status,MISSING
UXB-SURFACE-261,I8,mir_json_status,MISSING
UXB-SURFACE-261,I8,mir_interpreter_status,MISSING
UXB-SURFACE-261,I8,x64_mir_status,MISSING
UXB-SURFACE-261,I8,x86_status,MISSING
UXB-SURFACE-261,I8,wasm_wat_status,MISSING
UXB-SURFACE-261,I8,library_binding_status,MISSING
UXB-SURFACE-262,OBJECT,ast_contract_status,MISSING
UXB-SURFACE-262,OBJECT,type_binding_status,MISSING
UXB-SURFACE-262,OBJECT,layout_status,MISSING
UXB-SURFACE-262,OBJECT,hir_status,MISSING
UXB-SURFACE-262,OBJECT,mir_status,MISSING
UXB-SURFACE-262,OBJECT,mir_verify_status,MISSING
UXB-SURFACE-262,OBJECT,mir_json_status,MISSING
UXB-SURFACE-262,OBJECT,x64_mir_status,MISSING
UXB-SURFACE-262,OBJECT,x86_status,MISSING
UXB-SURFACE-263,PTR,semantic_status,MISSING
UXB-SURFACE-263,PTR,hir_status,MISSING
UXB-SURFACE-265,U16,ast_contract_status,MISSING
UXB-SURFACE-265,U16,semantic_status,MISSING
UXB-SURFACE-265,U16,hir_status,MISSING
UXB-SURFACE-265,U16,mir_status,MISSING
UXB-SURFACE-265,U16,mir_verify_status,MISSING
UXB-SURFACE-265,U16,mir_json_status,MISSING
UXB-SURFACE-265,U16,mir_interpreter_status,MISSING
UXB-SURFACE-265,U16,x64_mir_status,MISSING
UXB-SURFACE-265,U16,x86_status,MISSING
UXB-SURFACE-265,U16,wasm_wat_status,MISSING
UXB-SURFACE-265,U16,library_binding_status,MISSING
UXB-SURFACE-265,U16,test_status,MISSING
UXB-SURFACE-266,U32,ast_contract_status,MISSING
UXB-SURFACE-266,U32,semantic_status,MISSING
UXB-SURFACE-266,U32,hir_status,MISSING
UXB-SURFACE-266,U32,mir_verify_status,MISSING
UXB-SURFACE-266,U32,mir_json_status,MISSING
UXB-SURFACE-266,U32,x64_mir_status,MISSING
UXB-SURFACE-266,U32,x86_status,MISSING
UXB-SURFACE-266,U32,library_binding_status,MISSING
UXB-SURFACE-267,U64,ast_contract_status,MISSING
UXB-SURFACE-267,U64,semantic_status,MISSING
UXB-SURFACE-267,U64,hir_status,MISSING
UXB-SURFACE-267,U64,mir_verify_status,MISSING
UXB-SURFACE-267,U64,mir_json_status,MISSING
UXB-SURFACE-267,U64,x64_mir_status,MISSING
UXB-SURFACE-267,U64,x86_status,MISSING
UXB-SURFACE-267,U64,library_binding_status,MISSING
UXB-SURFACE-268,U8,ast_contract_status,MISSING
UXB-SURFACE-268,U8,semantic_status,MISSING
UXB-SURFACE-268,U8,hir_status,MISSING
UXB-SURFACE-268,U8,mir_status,MISSING
UXB-SURFACE-268,U8,mir_verify_status,MISSING
UXB-SURFACE-268,U8,mir_json_status,MISSING
UXB-SURFACE-268,U8,mir_interpreter_status,MISSING
UXB-SURFACE-268,U8,x64_mir_status,MISSING
UXB-SURFACE-268,U8,x86_status,MISSING
UXB-SURFACE-268,U8,wasm_wat_status,MISSING
UXB-SURFACE-268,U8,library_binding_status,MISSING
