surface_id,surface_name,surface_kind,lifecycle_route,implementation_owner,compile_time_route,runtime_route,backend_route_x64,backend_route_x86,backend_route_js,backend_route_wat,backend_route_wasm,test_positive,test_negative
UXB-SURFACE-026,MIXIN,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_decl_class_method.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-027,OFF,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-028,ON,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-029,OVERRIDE,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_decl_class_method.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-030,PARALEL,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_event_pipe.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-031,PARALLEL,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_event_pipe.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-032,PIPE,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-033,RANDOMIZE,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_basic.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-034,RND,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-035,RTRIM,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-036,SETSTRINGSIZE,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_decl_core.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-037,SGN,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-038,SIHIRLIMETOT,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_decl_class_method.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-039,SIN,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-040,SLOT,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_event_pipe.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-041,SPACE,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-042,SQR,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-043,SQRT,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-044,STR,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:IMPLEMENTED | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-045,STRPTR,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_dispatch.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-046,TAN,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:IMPLEMENTED | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_shared.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-047,THREAD,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED | library_binding:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_event_pipe.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-048,THREAT,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/uxb_parser_surface_contract.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-049,TIMER,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:RUNTIME_CALL -> wasm:RUNTIME_CALL,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,RUNTIME_CALL,RUNTIME_CALL,src/parser/parser/parser_expr.fbs,KEEP_GATE_COVERAGE
UXB-SURFACE-050,TRIGGER,builtin_function,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED -> ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED -> x64:IMPLEMENTED -> x86:IMPLEMENTED -> js:IMPLEMENTED -> wat:WASM_UNSUPPORTED -> wasm:WASM_UNSUPPORTED,codex-step1,lexer:IMPLEMENTED | parser:IMPLEMENTED | ast_contract:IMPLEMENTED | semantic:IMPLEMENTED | type_binding:MISSING | layout:MISSING | hir:IMPLEMENTED | mir:IMPLEMENTED | mir_verify:IMPLEMENTED,ast_interpreter:IMPLEMENTED | mir_interpreter:IMPLEMENTED | browser_runtime:IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,IMPLEMENTED,WASM_UNSUPPORTED,WASM_UNSUPPORTED,src/parser/parser/parser_stmt_event_pipe.fbs,KEEP_GATE_COVERAGE
