category,item,js_policy,wasm_policy,handler,reason,source_parser,source_mir,source_x64_mir,source_runtime,source_tests
builtin_functions,X64TRYFINDTOPLEVELCONSTDECL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYGETGLOBALELEMBYTES,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYGETLOCALELEMBYTES,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYGETNUMBERLITERAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYGETROUTINERETURNTYPE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYGETROUTINESIGNATURE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYGETVARTYPE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYPARSEINTEGER,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYRESOLVECALLRETURNTYPE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYRESOLVECONSTINT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TRYRESOLVECONSTINTEXPR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64TYPETOFLOATKIND,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64UPPER,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64VARTYPEKEY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X86,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,implemented
builtin_functions,X86ISIDENTASCII,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X86REPLACEALL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X86REPLACETOKEN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X86REWRITEFROMX64,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,XOR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,implemented
builtin_functions,YEAR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,partial,missing,missing,implemented,missing
console_io,CLS,browser_host,host_import,ux.console,browser_io,implemented,diagnostic_only,diagnostic_only,partial,implemented
console_io,COLOR,browser_host,host_import,ux.console,browser_io,implemented,diagnostic_only,diagnostic_only,implemented,implemented
console_io,INPUT,browser_host,host_import,ux.console,browser_io,implemented,diagnostic_only,diagnostic_only,implemented,implemented
console_io,LOCATE,browser_host,host_import,ux.console,browser_io,implemented,diagnostic_only,diagnostic_only,implemented,implemented
console_io,PRINT,browser_host,host_import,ux.console,browser_io,implemented,diagnostic_only,diagnostic_only,implemented,implemented
data_structures,ARRAY,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,partial,diagnostic_only,implemented,implemented
data_structures,CLASS,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,diagnostic_only,missing,diagnostic_only,implemented
data_structures,DICT,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,missing,missing,implemented,implemented
data_structures,INTERFACE,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,missing,missing,missing,implemented
data_structures,LIST,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,missing,missing,implemented,implemented
data_structures,SET,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,diagnostic_only,diagnostic_only,implemented,implemented
data_structures,TYPE,js_runtime_structure,host_or_linear_memory,ux.collections,data_structure,implemented,partial,missing,implemented,implemented
error_flow,CATCH,js_exception_model,host_or_exception_proposal,ux.errors,error_flow,implemented,missing,diagnostic_only,missing,implemented
error_flow,DIAGNOSTIC,js_exception_model,host_or_exception_proposal,ux.errors,error_flow,missing,missing,diagnostic_only,missing,diagnostic_only
error_flow,ON ERROR,js_exception_model,host_or_exception_proposal,ux.errors,error_flow,missing,missing,missing,implemented,missing
error_flow,THROW,js_exception_model,host_or_exception_proposal,ux.errors,error_flow,implemented,diagnostic_only,diagnostic_only,partial,implemented
error_flow,TRY,js_exception_model,host_or_exception_proposal,ux.errors,error_flow,implemented,missing,diagnostic_only,implemented,implemented
event_thread_pipe_slot,EVENT,async_host_runtime,host_import,ux.events,async_browser_runtime,implemented,missing,diagnostic_only,implemented,implemented
event_thread_pipe_slot,MUTEX,async_host_runtime,host_import,ux.events,async_browser_runtime,missing,missing,missing,missing,missing
event_thread_pipe_slot,PIPE,async_host_runtime,host_import,ux.events,async_browser_runtime,implemented,diagnostic_only,diagnostic_only,partial,implemented
event_thread_pipe_slot,SLOT,async_host_runtime,host_import,ux.events,async_browser_runtime,implemented,diagnostic_only,diagnostic_only,implemented,implemented
event_thread_pipe_slot,THREAD,async_host_runtime,host_import,ux.events,async_browser_runtime,implemented,missing,diagnostic_only,partial,implemented
ffi_forms,CALL API,bridge_only,host_import,ux.ffi,browser_cannot_direct_call_dll,missing,missing,diagnostic_only,missing,implemented
ffi_forms,CALL DLL,bridge_only,host_import,ux.ffi,browser_cannot_direct_call_dll,missing,missing,diagnostic_only,missing,partial
ffi_forms,CDECL,bridge_only,host_import,ux.ffi,browser_cannot_direct_call_dll,implemented,partial,missing,implemented,implemented
ffi_forms,DECLARE,bridge_only,host_import,ux.ffi,browser_cannot_direct_call_dll,implemented,partial,missing,implemented,implemented
ffi_forms,IMPORT,bridge_only,host_import,ux.ffi,browser_cannot_direct_call_dll,implemented,missing,diagnostic_only,partial,implemented
ffi_forms,STDCALL,bridge_only,host_import,ux.ffi,browser_cannot_direct_call_dll,implemented,partial,missing,partial,implemented
file_io,CLOSE,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,diagnostic_only,diagnostic_only,implemented,implemented
file_io,EOF,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,missing,missing,implemented,implemented
file_io,GET,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,diagnostic_only,missing,implemented,implemented
file_io,INPUT #,browser_file_host,host_import,ux.file,browser_sandbox_file_api,partial,missing,missing,implemented,implemented
file_io,LOF,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,missing,missing,diagnostic_only,partial
file_io,OPEN,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,diagnostic_only,diagnostic_only,implemented,implemented
file_io,PRINT #,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,missing,diagnostic_only,implemented,partial
file_io,PUT,browser_file_host,host_import,ux.file,browser_sandbox_file_api,implemented,diagnostic_only,missing,implemented,implemented
high_precision_types,BALL,external_runtime_decimal,host_import,ux.highPrecision,external_precision_runtime,implemented,missing,missing,implemented,implemented
high_precision_types,BIGD,external_runtime_decimal,host_import,ux.highPrecision,external_precision_runtime,implemented,missing,missing,implemented,implemented
high_precision_types,BIGF,external_runtime_decimal,host_import,ux.highPrecision,external_precision_runtime,implemented,missing,missing,implemented,implemented
high_precision_types,F128,external_runtime_decimal,host_import,ux.highPrecision,external_precision_runtime,implemented,missing,missing,diagnostic_only,implemented
high_precision_types,F80,external_runtime_decimal,host_import,ux.highPrecision,external_precision_runtime,implemented,diagnostic_only,missing,implemented,implemented
inline_forms,ASM,diagnostic_non_browser,diagnostic_non_browser,ux.diag,inline_native_not_browser_safe,partial,missing,missing,missing,implemented
inline_forms,END ASM,diagnostic_non_browser,diagnostic_non_browser,ux.diag,inline_native_not_browser_safe,missing,missing,missing,missing,implemented
inline_forms,INLINE,diagnostic_non_browser,diagnostic_non_browser,ux.diag,inline_native_not_browser_safe,implemented,missing,diagnostic_only,missing,implemented
memory_operations,ALLOC,js_memory_model,linear_memory,ux.memory,memory,missing,missing,diagnostic_only,missing,partial
memory_operations,FREE,js_memory_model,linear_memory,ux.memory,memory,missing,missing,diagnostic_only,missing,implemented
memory_operations,MEMCPY,js_memory_model,linear_memory,ux.memory,memory,missing,missing,missing,missing,missing
memory_operations,PEEK,js_memory_model,linear_memory,ux.memory,memory,missing,missing,missing,missing,missing
memory_operations,POKE,js_memory_model,linear_memory,ux.memory,memory,implemented,missing,missing,missing,missing
memory_operations,VARPTR,js_memory_model,linear_memory,ux.memory,memory,implemented,missing,missing,diagnostic_only,implemented
oop_features,ABSTRACT,js_object_model,host_object_handle,ux.oop,oop,implemented,missing,missing,diagnostic_only,implemented
oop_features,DELETE,js_object_model,host_object_handle,ux.oop,oop,implemented,missing,diagnostic_only,diagnostic_only,implemented
oop_features,FINAL,js_object_model,host_object_handle,ux.oop,oop,implemented,missing,missing,partial,implemented
oop_features,MIXIN,js_object_model,host_object_handle,ux.oop,oop,partial,missing,missing,diagnostic_only,implemented
oop_features,NEW,js_object_model,host_object_handle,ux.oop,oop,implemented,partial,diagnostic_only,diagnostic_only,implemented
oop_features,OPERATOR,js_object_model,host_object_handle,ux.oop,oop,implemented,missing,missing,partial,implemented
oop_features,PROPERTY,js_object_model,host_object_handle,ux.oop,oop,partial,missing,missing,diagnostic_only,implemented
oop_features,SUPER,js_object_model,host_object_handle,ux.oop,oop,missing,missing,missing,diagnostic_only,implemented
oop_features,THIS,js_object_model,host_object_handle,ux.oop,oop,partial,partial,missing,partial,implemented
operators,*,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,diagnostic_only,diagnostic_only,implemented,implemented
operators,+,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,diagnostic_only,diagnostic_only,implemented,implemented
operators,-,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,/,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,<,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,diagnostic_only,diagnostic_only,implemented,implemented
operators,<=,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,diagnostic_only,missing,implemented,implemented
operators,<>,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,diagnostic_only,diagnostic_only,implemented,implemented
operators,=,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,>,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,>=,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,diagnostic_only,diagnostic_only,implemented,implemented
operators,AND,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,MOD,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,partial,implemented
operators,NOT,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,OR,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,SHL,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,implemented,implemented
operators,SHR,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,partial,partial
operators,XOR,native_js_expr,native_wasm_expr,expr,operator_compute,implemented,partial,diagnostic_only,diagnostic_only,implemented
primitive_types,BOOLEAN,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,missing,implemented
primitive_types,F32,type_runtime,wasm_numeric_type,type,primitive_type,implemented,diagnostic_only,missing,diagnostic_only,implemented
primitive_types,F64,type_runtime,wasm_numeric_type,type,primitive_type,implemented,diagnostic_only,missing,partial,implemented
primitive_types,I16,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,diagnostic_only,implemented
primitive_types,I32,type_runtime,wasm_numeric_type,type,primitive_type,implemented,diagnostic_only,missing,partial,implemented
primitive_types,I64,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,diagnostic_only,implemented
primitive_types,I8,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,diagnostic_only,implemented
primitive_types,STRING,type_runtime,host_string,type,primitive_type,implemented,partial,diagnostic_only,implemented,implemented
primitive_types,U16,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,diagnostic_only,missing
primitive_types,U32,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,diagnostic_only,partial
primitive_types,U64,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,partial,implemented
primitive_types,U8,type_runtime,wasm_numeric_type,type,primitive_type,implemented,missing,missing,diagnostic_only,implemented
statements,ABS,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,missing,diagnostic_only,diagnostic_only,implemented
statements,ABSTRACT,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,missing,missing,diagnostic_only,implemented
statements,ALIAS,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,missing,implemented,implemented
statements,AND,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,ARRAY,js_runtime_structure,host_or_linear_memory,ux.collections,collection_builtin,implemented,partial,diagnostic_only,implemented,implemented
statements,AS,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,ASC,native_js_string,host_string_import,ux.string,string_builtin,implemented,missing,diagnostic_only,implemented,implemented
statements,ASSERT,js_exception_model,host_or_exception_proposal,ux.errors,error_builtin,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,ATN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,BALL,external_runtime_decimal,host_import,ux.highPrecision,high_precision_builtin,implemented,missing,missing,implemented,implemented
statements,BIGD,external_runtime_decimal,host_import,ux.highPrecision,high_precision_builtin,implemented,missing,missing,implemented,implemented
statements,BIGF,external_runtime_decimal,host_import,ux.highPrecision,high_precision_builtin,implemented,missing,missing,implemented,implemented
statements,BOOLEAN,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,implemented
statements,BYREF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,BYTE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,implemented,implemented
statements,BYVAL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,missing,implemented,implemented
statements,CALL,bridge_only,host_import,ux.ffi,ffi_builtin,implemented,partial,diagnostic_only,partial,implemented
statements,CASE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,CATCH,js_exception_model,host_or_exception_proposal,ux.errors,error_builtin,implemented,missing,diagnostic_only,missing,implemented
statements,CDBL,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,implemented,partial
statements,CDECL,bridge_only,host_import,ux.ffi,ffi_builtin,implemented,partial,missing,implemented,implemented
statements,CHR,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,CINT,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,missing,diagnostic_only,implemented,implemented
statements,CLASS,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,CLNG,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,missing,diagnostic_only,partial,diagnostic_only
statements,CLOSE,browser_file_host,host_import,ux.file,file_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,CLS,browser_host,host_import,ux.console,console_builtin,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,CODEPTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,COLOR,browser_host,host_import,ux.console,console_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,CONST,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,partial,implemented
statements,CONSTRUCTOR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,COS,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,CSNG,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,partial
statements,DEC,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,DECLARE,bridge_only,host_import,ux.ffi,ffi_builtin,implemented,partial,missing,implemented,implemented
statements,DECORATOR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,diagnostic_only,implemented
statements,DEFBYT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,DEFDBL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,DEFEXT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,DEFINT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,DEFLNG,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,DEFSNG,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,DEFSTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,DELETE,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,missing,diagnostic_only,diagnostic_only,implemented
statements,DESTRUCTOR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,DICT,js_runtime_structure,host_or_linear_memory,ux.collections,collection_builtin,implemented,missing,missing,implemented,implemented
statements,DIM,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,DO,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,EACH,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
statements,ELSE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,ELSEIF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,implemented,implemented
statements,END,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,EOF,browser_file_host,host_import,ux.file,file_builtin,implemented,missing,missing,implemented,implemented
statements,EVENT,async_host_runtime,host_import,ux.events,event_builtin,implemented,missing,diagnostic_only,implemented,implemented
statements,EXIT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,missing,implemented,implemented
statements,EXP,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,F128,external_runtime_decimal,host_import,ux.highPrecision,high_precision_builtin,implemented,missing,missing,diagnostic_only,implemented
statements,F32,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,F64,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,implemented
statements,F80,external_runtime_decimal,host_import,ux.highPrecision,high_precision_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,FINAL,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,missing,missing,partial,implemented
statements,FINALLY,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,missing,implemented
statements,FIX,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,missing,diagnostic_only,diagnostic_only,partial
statements,FOR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,FRIEND,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,implemented
statements,FUNCTION,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,GET,browser_file_host,host_import,ux.file,file_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,GETKEY,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only
statements,GOSUB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,GOTO,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,implemented,implemented
statements,I16,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,I32,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,implemented
statements,I64,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,I8,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,IF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,IMMUTABLE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,implemented
statements,IMPLEMENTS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,missing,implemented
statements,IMPORT,bridge_only,host_import,ux.ffi,ffi_builtin,implemented,missing,diagnostic_only,partial,implemented
statements,IN,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,INC,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,INCLUDE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,implemented
statements,INKEY,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only
statements,INLINE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,missing,implemented
statements,INPUT,browser_host,host_import,ux.console,console_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,INT,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,INTERFACE,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,missing,missing,missing,implemented
statements,IS,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,partial,implemented
statements,KEYWORD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,partial,implemented
statements,LCASE,native_js_string,host_string_import,ux.string,string_builtin,implemented,missing,missing,implemented,implemented
statements,LEN,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,LIST,js_runtime_structure,host_or_linear_memory,ux.collections,collection_builtin,implemented,missing,missing,implemented,implemented
statements,LOCATE,browser_host,host_import,ux.console,console_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,LOF,browser_file_host,host_import,ux.file,file_builtin,implemented,missing,missing,diagnostic_only,partial
statements,LOG,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,partial,implemented
statements,LOOP,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,implemented
statements,LPTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,LTRIM,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,MAGIC,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,missing,partial
statements,MAIN,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,MEMCOPYB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,MEMCOPYD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,MEMCOPYW,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,MEMFILLB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,MEMFILLD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,MEMFILLW,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,METHOD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,MID,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,MIXIN,js_object_model,host_object_handle,ux.oop,oop_builtin,partial,missing,missing,diagnostic_only,implemented
statements,MOD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,partial,implemented
statements,MODULE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,missing,implemented
